# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "Intervalo extra\u00eddo: 0.0-45.0s. Original: basal_trapecio_ren.txt", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "15:19:23.387", "channels": [1, 2], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	507	508
1	0	0	0	0	508	508
2	0	0	0	0	507	506
3	0	0	0	0	506	508
4	0	0	0	0	507	505
5	0	0	0	0	506	510
6	0	0	0	0	507	504
7	0	0	0	0	509	504
8	0	0	0	0	505	504
9	0	0	0	0	506	507
10	0	0	0	0	507	505
11	0	0	0	0	506	506
12	0	0	0	0	504	509
13	0	0	0	0	506	505
14	0	0	0	0	508	505
15	0	0	0	0	508	506
16	0	0	0	0	508	505
17	0	0	0	0	507	507
18	0	0	0	0	507	504
19	0	0	0	0	506	505
20	0	0	0	0	510	504
21	0	0	0	0	507	505
22	0	0	0	0	509	505
23	0	0	0	0	508	508
24	0	0	0	0	508	506
25	0	0	0	0	507	506
26	0	0	0	0	508	509
27	0	0	0	0	506	508
28	0	0	0	0	505	508
29	0	0	0	0	506	508
30	0	0	0	0	509	507
31	0	0	0	0	505	507
32	0	0	0	0	507	508
33	0	0	0	0	507	508
34	0	0	0	0	506	508
35	0	0	0	0	507	510
36	0	0	0	0	506	509
37	0	0	0	0	506	512
38	0	0	0	0	507	512
39	0	0	0	0	507	510
40	0	0	0	0	507	510
41	0	0	0	0	507	510
42	0	0	0	0	507	510
43	0	0	0	0	507	511
44	0	0	0	0	505	508
45	0	0	0	0	505	510
46	0	0	0	0	507	510
47	0	0	0	0	506	509
48	0	0	0	0	507	510
49	0	0	0	0	506	510
50	0	0	0	0	505	509
51	0	0	0	0	508	508
52	0	0	0	0	505	508
53	0	0	0	0	506	507
54	0	0	0	0	505	506
55	0	0	0	0	508	504
56	0	0	0	0	506	507
57	0	0	0	0	508	505
58	0	0	0	0	507	502
59	0	0	0	0	506	503
60	0	0	0	0	508	503
61	0	0	0	0	508	505
62	0	0	0	0	507	505
63	0	0	0	0	507	505
64	0	0	0	0	507	504
65	0	0	0	0	506	507
66	0	0	0	0	509	505
67	0	0	0	0	507	506
68	0	0	0	0	508	506
69	0	0	0	0	507	507
70	0	0	0	0	508	505
71	0	0	0	0	507	505
72	0	0	0	0	505	505
73	0	0	0	0	504	505
74	0	0	0	0	507	505
75	0	0	0	0	507	504
76	0	0	0	0	507	505
77	0	0	0	0	508	507
78	0	0	0	0	507	506
79	0	0	0	0	505	508
80	0	0	0	0	508	506
81	0	0	0	0	507	507
82	0	0	0	0	508	506
83	0	0	0	0	508	509
84	0	0	0	0	507	508
85	0	0	0	0	508	508
86	0	0	0	0	506	506
87	0	0	0	0	507	506
88	0	0	0	0	506	507
89	0	0	0	0	508	508
90	0	0	0	0	506	509
91	0	0	0	0	507	507
92	0	0	0	0	507	508
93	0	0	0	0	508	507
94	0	0	0	0	507	506
95	0	0	0	0	507	507
96	0	0	0	0	508	505
97	0	0	0	0	508	509
98	0	0	0	0	508	505
99	0	0	0	0	510	506
100	0	0	0	0	508	507
101	0	0	0	0	507	506
102	0	0	0	0	505	507
103	0	0	0	0	506	508
