# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-26", "time": "15:32:53.138", "channels": [1, 2], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	512	
1	0	0	0	0	509	512	
2	0	0	0	0	510	510	
3	0	0	0	0	511	509	
4	0	0	0	0	511	509	
5	0	0	0	0	509	510	
6	0	0	0	0	510	511	
7	0	0	0	0	514	509	
8	0	0	0	0	513	512	
9	0	0	0	0	511	509	
10	0	0	0	0	512	512	
11	0	0	0	0	512	512	
12	0	0	0	0	509	510	
13	0	0	0	0	511	510	
14	0	0	0	0	511	509	
15	0	0	0	0	510	510	
0	0	0	0	0	511	510	
1	0	0	0	0	511	509	
2	0	0	0	0	509	511	
3	0	0	0	0	509	510	
4	0	0	0	0	512	508	
5	0	0	0	0	511	511	
6	0	0	0	0	509	511	
7	0	0	0	0	509	514	
8	0	0	0	0	510	512	
9	0	0	0	0	512	508	
10	0	0	0	0	513	511	
11	0	0	0	0	511	512	
12	0	0	0	0	510	512	
13	0	0	0	0	510	511	
14	0	0	0	0	510	508	
15	0	0	0	0	512	510	
0	0	0	0	0	511	512	
1	0	0	0	0	510	510	
2	0	0	0	0	511	512	
3	0	0	0	0	511	511	
4	0	0	0	0	510	510	
5	0	0	0	0	510	509	
6	0	0	0	0	510	507	
7	0	0	0	0	510	509	
8	0	0	0	0	512	509	
9	0	0	0	0	511	510	
10	0	0	0	0	509	508	
11	0	0	0	0	510	510	
12	0	0	0	0	512	510	
13	0	0	0	0	509	511	
14	0	0	0	0	511	512	
15	0	0	0	0	512	512	
0	0	0	0	0	509	511	
1	0	0	0	0	508	510	
2	0	0	0	0	511	510	
3	0	0	0	0	509	510	
4	0	0	0	0	511	508	
5	0	0	0	0	509	511	
6	0	0	0	0	510	511	
7	0	0	0	0	512	510	
8	0	0	0	0	512	509	
9	0	0	0	0	513	507	
10	0	0	0	0	510	510	
11	0	0	0	0	509	513	
12	0	0	0	0	510	512	
13	0	0	0	0	510	513	
14	0	0	0	0	511	509	
15	0	0	0	0	510	509	
0	0	0	0	0	511	510	
1	0	0	0	0	510	509	
2	0	0	0	0	512	508	
3	0	0	0	0	511	510	
4	0	0	0	0	509	510	
5	0	0	0	0	511	511	
6	0	0	0	0	511	510	
7	0	0	0	0	509	508	
8	0	0	0	0	512	508	
9	0	0	0	0	512	511	
10	0	0	0	0	509	512	
11	0	0	0	0	510	510	
12	0	0	0	0	511	511	
13	0	0	0	0	512	512	
14	0	0	0	0	510	511	
15	0	0	0	0	508	511	
0	0	0	0	0	510	509	
1	0	0	0	0	512	508	
2	0	0	0	0	509	511	
3	0	0	0	0	512	512	
4	0	0	0	0	511	512	
5	0	0	0	0	512	510	
6	0	0	0	0	512	508	
7	0	0	0	0	511	511	
8	0	0	0	0	511	511	
9	0	0	0	0	511	510	
10	0	0	0	0	509	511	
11	0	0	0	0	512	510	
12	0	0	0	0	509	511	
13	0	0	0	0	511	509	
14	0	0	0	0	512	512	
15	0	0	0	0	512	509	
0	0	0	0	0	510	509	
1	0	0	0	0	511	509	
2	0	0	0	0	512	511	
3	0	0	0	0	511	510	
4	0	0	0	0	509	509	
5	0	0	0	0	510	510	
6	0	0	0	0	510	512	
7	0	0	0	0	510	509	
8	0	0	0	0	510	510	
