# OpenSignals Text File Format. Version 1
# {"98:D3:71:FE:38:C0": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FE:38:C0", "device connection": "BTH98:D3:71:FE:38:C0", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "Intervalo extra\u00eddo: 14.0-36.0s. Original: basal_trapecio_vall3.txt", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-5", "time": "15:24:39.221", "channels": [1, 2], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	507	512
1	0	0	0	0	508	512
2	0	0	0	0	512	512
3	0	0	0	0	508	513
4	0	0	0	0	510	510
5	0	0	0	0	510	511
6	0	0	0	0	510	511
7	0	0	0	0	511	513
8	0	0	0	0	508	514
9	0	0	0	0	509	513
10	0	0	0	0	510	512
11	0	0	0	0	507	512
12	0	0	0	0	510	511
13	0	0	0	0	508	512
14	0	0	0	0	509	512
15	0	0	0	0	511	512
16	0	0	0	0	512	511
17	0	0	0	0	515	513
18	0	0	0	0	513	512
19	0	0	0	0	511	513
20	0	0	0	0	508	513
21	0	0	0	0	507	512
22	0	0	0	0	509	512
23	0	0	0	0	508	513
24	0	0	0	0	507	512
25	0	0	0	0	506	511
26	0	0	0	0	503	508
27	0	0	0	0	504	508
28	0	0	0	0	507	512
29	0	0	0	0	503	510
30	0	0	0	0	509	512
31	0	0	0	0	510	511
32	0	0	0	0	519	514
33	0	0	0	0	526	511
34	0	0	0	0	526	511
35	0	0	0	0	513	513
36	0	0	0	0	510	513
37	0	0	0	0	509	514
38	0	0	0	0	506	513
39	0	0	0	0	505	512
40	0	0	0	0	507	513
41	0	0	0	0	505	510
42	0	0	0	0	508	513
43	0	0	0	0	506	513
44	0	0	0	0	506	512
45	0	0	0	0	510	515
46	0	0	0	0	514	513
47	0	0	0	0	516	513
48	0	0	0	0	515	512
49	0	0	0	0	514	514
50	0	0	0	0	511	513
51	0	0	0	0	510	512
